rep_a,rep_b,scenario_a,scenario_b,same_scenario,cosine_similarity
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_inspect_rep8_1779936540755557821,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep1_1779882077,Dockerd-Inspect,Dockerd-Run1,False,0.1518979393650564
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep1_1779883168,Dockerd-Inspect,Dockerd-Run1,False,0.1890610949809248
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep1_1779900141,Dockerd-Inspect,Dockerd-Run1,False,0.156836833999855
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep1_1779936540739585297,Dockerd-Inspect,Dockerd-Run1,False,0.16671386570901556
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep2_1779900508,Dockerd-Inspect,Dockerd-Run1,False,0.15347326985765256
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep3_1779900871,Dockerd-Inspect,Dockerd-Run1,False,0.15634759270169662
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep4_1779936540746264026,Dockerd-Inspect,Dockerd-Run1,False,0.42574492511213946
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep5_1779936540748313595,Dockerd-Inspect,Dockerd-Run1,False,0.3337018808934151
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep7_1779936540752361351,Dockerd-Inspect,Dockerd-Run1,False,0.27913270004371776
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_1_rep8_1779936540754921548,Dockerd-Inspect,Dockerd-Run1,False,0.32683340432184566
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_10_rep1_1779881971,Dockerd-Inspect,Dockerd-Run10,False,0.10402167464636043
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_10_rep1_1779886323,Dockerd-Inspect,Dockerd-Run10,False,0.14405937625728665
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_10_rep1_1779901239,Dockerd-Inspect,Dockerd-Run10,False,0.1355281074388518
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_10_rep2_1779886690,Dockerd-Inspect,Dockerd-Run10,False,0.1693405789061726
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_10_rep2_1779901606,Dockerd-Inspect,Dockerd-Run10,False,0.14539913340116203
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_10_rep3_1779887057,Dockerd-Inspect,Dockerd-Run10,False,0.1876724225927075
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_10_rep3_1779901969,Dockerd-Inspect,Dockerd-Run10,False,0.13577820503657684
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_50_rep1_1779882524,Dockerd-Inspect,Dockerd-Run50,False,0.39524860435166
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_50_rep1_1779887423,Dockerd-Inspect,Dockerd-Run50,False,0.37830312504293623
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_50_rep1_1779902337,Dockerd-Inspect,Dockerd-Run50,False,0.33975097846265734
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_50_rep2_1779887788,Dockerd-Inspect,Dockerd-Run50,False,0.28326480389677106
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_50_rep2_1779902704,Dockerd-Inspect,Dockerd-Run50,False,0.3252184357073841
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_50_rep3_1779888155,Dockerd-Inspect,Dockerd-Run50,False,0.2574407226900516
dockerd_docker_inspect_rep1_1779936540739274531,dockerd_docker_run_50_rep3_1779903070,Dockerd-Inspect,Dockerd-Run50,False,0.3309955327952519
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_inspect_rep1_1779941945262110404,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_inspect_rep2_1779899406,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_inspect_rep3_1779899769,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_inspect_rep3_1779936540743688681,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_inspect_rep3_1779941945266593480,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_inspect_rep4_1779936540746004407,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_inspect_rep6_1779936540750764127,Dockerd-Inspect,Dockerd-Inspect,True,0.22941573387056172
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_inspect_rep8_1779936540755557821,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep1_1779882077,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep1_1779883168,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep1_1779900141,Dockerd-Inspect,Dockerd-Run1,False,0.0011991062794129879
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep1_1779936540739585297,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep2_1779900508,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep3_1779900871,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep4_1779936540746264026,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep5_1779936540748313595,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep7_1779936540752361351,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_1_rep8_1779936540754921548,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_10_rep1_1779881971,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_10_rep1_1779886323,Dockerd-Inspect,Dockerd-Run10,False,0.040088736498997454
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_10_rep1_1779901239,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_10_rep2_1779886690,Dockerd-Inspect,Dockerd-Run10,False,0.19781099653466308
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_10_rep2_1779901606,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_10_rep3_1779887057,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_10_rep3_1779901969,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_50_rep1_1779882524,Dockerd-Inspect,Dockerd-Run50,False,6.185434578940654e-05
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_50_rep1_1779887423,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_50_rep1_1779902337,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_50_rep2_1779887788,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_50_rep2_1779902704,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_50_rep3_1779888155,Dockerd-Inspect,Dockerd-Run50,False,0.00048806371021849925
dockerd_docker_inspect_rep1_1779941548606162478,dockerd_docker_run_50_rep3_1779903070,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_inspect_rep2_1779899406,Dockerd-Inspect,Dockerd-Inspect,True,0.18909245690246243
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_inspect_rep3_1779899769,Dockerd-Inspect,Dockerd-Inspect,True,0.16178275605846523
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_inspect_rep3_1779936540743688681,Dockerd-Inspect,Dockerd-Inspect,True,0.13130643285972257
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_inspect_rep3_1779941945266593480,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_inspect_rep4_1779936540746004407,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_inspect_rep6_1779936540750764127,Dockerd-Inspect,Dockerd-Inspect,True,0.042601432284230495
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_inspect_rep8_1779936540755557821,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep1_1779882077,Dockerd-Inspect,Dockerd-Run1,False,0.08981205513139294
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep1_1779883168,Dockerd-Inspect,Dockerd-Run1,False,0.044843074896488644
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep1_1779900141,Dockerd-Inspect,Dockerd-Run1,False,0.1877095000334873
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep1_1779936540739585297,Dockerd-Inspect,Dockerd-Run1,False,0.2884599611631519
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep2_1779900508,Dockerd-Inspect,Dockerd-Run1,False,0.18677404702409853
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep3_1779900871,Dockerd-Inspect,Dockerd-Run1,False,0.18414314513912586
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep4_1779936540746264026,Dockerd-Inspect,Dockerd-Run1,False,0.027144264249352346
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep5_1779936540748313595,Dockerd-Inspect,Dockerd-Run1,False,0.023268795370815096
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep7_1779936540752361351,Dockerd-Inspect,Dockerd-Run1,False,0.12813619031185966
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_1_rep8_1779936540754921548,Dockerd-Inspect,Dockerd-Run1,False,0.026791652507096007
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_10_rep1_1779881971,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_10_rep1_1779886323,Dockerd-Inspect,Dockerd-Run10,False,0.18389104758317834
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_10_rep1_1779901239,Dockerd-Inspect,Dockerd-Run10,False,0.1856838945913067
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_10_rep2_1779886690,Dockerd-Inspect,Dockerd-Run10,False,0.17882377386158
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_10_rep2_1779901606,Dockerd-Inspect,Dockerd-Run10,False,0.1878694902856048
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_10_rep3_1779887057,Dockerd-Inspect,Dockerd-Run10,False,0.1085207740864365
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_10_rep3_1779901969,Dockerd-Inspect,Dockerd-Run10,False,0.18554793749333273
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_50_rep1_1779882524,Dockerd-Inspect,Dockerd-Run50,False,0.14867888973565568
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_50_rep1_1779887423,Dockerd-Inspect,Dockerd-Run50,False,0.1635955889530896
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_50_rep1_1779902337,Dockerd-Inspect,Dockerd-Run50,False,0.15010225585142917
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_50_rep2_1779887788,Dockerd-Inspect,Dockerd-Run50,False,0.10107333868232392
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_50_rep2_1779902704,Dockerd-Inspect,Dockerd-Run50,False,0.11856875313320932
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_50_rep3_1779888155,Dockerd-Inspect,Dockerd-Run50,False,0.29229069338175456
dockerd_docker_inspect_rep1_1779941945262110404,dockerd_docker_run_50_rep3_1779903070,Dockerd-Inspect,Dockerd-Run50,False,0.25836964565644593
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_inspect_rep3_1779899769,Dockerd-Inspect,Dockerd-Inspect,True,0.7211563111942444
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_inspect_rep3_1779936540743688681,Dockerd-Inspect,Dockerd-Inspect,True,0.05577794973871413
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_inspect_rep3_1779941945266593480,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_inspect_rep4_1779936540746004407,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_inspect_rep6_1779936540750764127,Dockerd-Inspect,Dockerd-Inspect,True,0.0180967565487489
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_inspect_rep8_1779936540755557821,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep1_1779882077,Dockerd-Inspect,Dockerd-Run1,False,0.15229330636949795
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep1_1779883168,Dockerd-Inspect,Dockerd-Run1,False,0.058710855463994766
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep1_1779900141,Dockerd-Inspect,Dockerd-Run1,False,0.014867485713248536
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep1_1779936540739585297,Dockerd-Inspect,Dockerd-Run1,False,0.015004352358446113
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep2_1779900508,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep3_1779900871,Dockerd-Inspect,Dockerd-Run1,False,0.003725679293490381
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep4_1779936540746264026,Dockerd-Inspect,Dockerd-Run1,False,0.048428822342401305
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep5_1779936540748313595,Dockerd-Inspect,Dockerd-Run1,False,0.012355503748056152
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep7_1779936540752361351,Dockerd-Inspect,Dockerd-Run1,False,0.021299186896470815
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_1_rep8_1779936540754921548,Dockerd-Inspect,Dockerd-Run1,False,0.009104708212152115
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_10_rep1_1779881971,Dockerd-Inspect,Dockerd-Run10,False,0.14145080823966893
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_10_rep1_1779886323,Dockerd-Inspect,Dockerd-Run10,False,0.005738492996790713
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_10_rep1_1779901239,Dockerd-Inspect,Dockerd-Run10,False,0.01039113566357016
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_10_rep2_1779886690,Dockerd-Inspect,Dockerd-Run10,False,0.004504946388630473
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_10_rep2_1779901606,Dockerd-Inspect,Dockerd-Run10,False,0.0007284778871300407
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_10_rep3_1779887057,Dockerd-Inspect,Dockerd-Run10,False,0.001162992022126806
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_10_rep3_1779901969,Dockerd-Inspect,Dockerd-Run10,False,0.008835433120923214
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_50_rep1_1779882524,Dockerd-Inspect,Dockerd-Run50,False,0.00030713552827299034
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_50_rep1_1779887423,Dockerd-Inspect,Dockerd-Run50,False,0.0006874205692874758
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_50_rep1_1779902337,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_50_rep2_1779887788,Dockerd-Inspect,Dockerd-Run50,False,0.0007114677449464133
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_50_rep2_1779902704,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_50_rep3_1779888155,Dockerd-Inspect,Dockerd-Run50,False,0.001277555924307034
dockerd_docker_inspect_rep2_1779899406,dockerd_docker_run_50_rep3_1779903070,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_inspect_rep3_1779936540743688681,Dockerd-Inspect,Dockerd-Inspect,True,0.08800719732732865
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_inspect_rep3_1779941945266593480,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_inspect_rep4_1779936540746004407,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_inspect_rep6_1779936540750764127,Dockerd-Inspect,Dockerd-Inspect,True,0.028553305240349387
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_inspect_rep8_1779936540755557821,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep1_1779882077,Dockerd-Inspect,Dockerd-Run1,False,0.011953793259191933
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep1_1779883168,Dockerd-Inspect,Dockerd-Run1,False,0.005941701573191128
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep1_1779900141,Dockerd-Inspect,Dockerd-Run1,False,0.010894661117986761
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep1_1779936540739585297,Dockerd-Inspect,Dockerd-Run1,False,0.042087232757404364
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep2_1779900508,Dockerd-Inspect,Dockerd-Run1,False,0.021401872572329127
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep3_1779900871,Dockerd-Inspect,Dockerd-Run1,False,0.0001874527971602606
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep4_1779936540746264026,Dockerd-Inspect,Dockerd-Run1,False,0.08005029532452554
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep5_1779936540748313595,Dockerd-Inspect,Dockerd-Run1,False,0.01949467955576371
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep7_1779936540752361351,Dockerd-Inspect,Dockerd-Run1,False,0.03360614280177327
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_1_rep8_1779936540754921548,Dockerd-Inspect,Dockerd-Run1,False,0.014365530751634485
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_10_rep1_1779881971,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_10_rep1_1779886323,Dockerd-Inspect,Dockerd-Run10,False,0.000491405461490307
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_10_rep1_1779901239,Dockerd-Inspect,Dockerd-Run10,False,1.071395506760236e-05
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_10_rep2_1779886690,Dockerd-Inspect,Dockerd-Run10,False,0.0016697876272924945
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_10_rep2_1779901606,Dockerd-Inspect,Dockerd-Run10,False,0.002763061198754018
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_10_rep3_1779887057,Dockerd-Inspect,Dockerd-Run10,False,0.0019025546006382838
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_10_rep3_1779901969,Dockerd-Inspect,Dockerd-Run10,False,3.815626756740832e-05
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_50_rep1_1779882524,Dockerd-Inspect,Dockerd-Run50,False,0.0002566150667421798
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_50_rep1_1779887423,Dockerd-Inspect,Dockerd-Run50,False,0.0011813524652882468
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_50_rep1_1779902337,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_50_rep2_1779887788,Dockerd-Inspect,Dockerd-Run50,False,0.0005007152391014521
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_50_rep2_1779902704,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_50_rep3_1779888155,Dockerd-Inspect,Dockerd-Run50,False,0.0010226117128001575
dockerd_docker_inspect_rep3_1779899769,dockerd_docker_run_50_rep3_1779903070,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_inspect_rep3_1779941945266593480,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_inspect_rep4_1779936540746004407,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_inspect_rep6_1779936540750764127,Dockerd-Inspect,Dockerd-Inspect,True,0.16222142113076254
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_inspect_rep8_1779936540755557821,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep1_1779882077,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep1_1779883168,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep1_1779900141,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep1_1779936540739585297,Dockerd-Inspect,Dockerd-Run1,False,0.13450075189866612
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep2_1779900508,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep3_1779900871,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep4_1779936540746264026,Dockerd-Inspect,Dockerd-Run1,False,0.3721042037676254
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep5_1779936540748313595,Dockerd-Inspect,Dockerd-Run1,False,0.11075616624431514
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep7_1779936540752361351,Dockerd-Inspect,Dockerd-Run1,False,0.19092837757791917
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_1_rep8_1779936540754921548,Dockerd-Inspect,Dockerd-Run1,False,0.08161565865007725
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_10_rep1_1779881971,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_10_rep1_1779886323,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_10_rep1_1779901239,Dockerd-Inspect,Dockerd-Run10,False,0.0005478278966763464
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_10_rep2_1779886690,Dockerd-Inspect,Dockerd-Run10,False,0.0011803670636534114
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_10_rep2_1779901606,Dockerd-Inspect,Dockerd-Run10,False,0.0009162214469322936
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_10_rep3_1779887057,Dockerd-Inspect,Dockerd-Run10,False,0.0014181015660861636
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_10_rep3_1779901969,Dockerd-Inspect,Dockerd-Run10,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_50_rep1_1779882524,Dockerd-Inspect,Dockerd-Run50,False,0.1965568973268352
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_50_rep1_1779887423,Dockerd-Inspect,Dockerd-Run50,False,0.2165794721174462
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_50_rep1_1779902337,Dockerd-Inspect,Dockerd-Run50,False,0.21871930251488472
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_50_rep2_1779887788,Dockerd-Inspect,Dockerd-Run50,False,0.0
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_50_rep2_1779902704,Dockerd-Inspect,Dockerd-Run50,False,0.062052825818287013
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_50_rep3_1779888155,Dockerd-Inspect,Dockerd-Run50,False,0.16494919310116019
dockerd_docker_inspect_rep3_1779936540743688681,dockerd_docker_run_50_rep3_1779903070,Dockerd-Inspect,Dockerd-Run50,False,0.2304524135138307
dockerd_docker_inspect_rep3_1779941945266593480,dockerd_docker_inspect_rep4_1779936540746004407,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep3_1779941945266593480,dockerd_docker_inspect_rep6_1779936540750764127,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep3_1779941945266593480,dockerd_docker_inspect_rep8_1779936540755557821,Dockerd-Inspect,Dockerd-Inspect,True,0.0
dockerd_docker_inspect_rep3_1779941945266593480,dockerd_docker_run_1_rep1_1779882077,Dockerd-Inspect,Dockerd-Run1,False,0.002518294035211681
dockerd_docker_inspect_rep3_1779941945266593480,dockerd_docker_run_1_rep1_1779883168,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep3_1779941945266593480,dockerd_docker_run_1_rep1_1779900141,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep3_1779941945266593480,dockerd_docker_run_1_rep1_1779936540739585297,Dockerd-Inspect,Dockerd-Run1,False,0.0
dockerd_docker_inspect_rep3_1779941945266593480,dockerd_docker_run_1_rep2_1779900508,Dockerd-Inspect,Dockerd-Run1,False,0.005299127875737617
dockerd_docker_inspect_rep3_1779941945266593480,dockerd_docker_run_1_rep3_1779900871,Dockerd-Inspect,Dockerd-Run1,False,0.0
