ts,n_changed_pages,change_vol_bytes,entropy_mean,max_page_id_changed
1779848278.4950874,36,328,1.1874,6852
1779848279.0324717,34,326,1.2076,6250
1779848279.563974,36,327,1.2226,6852
1779848280.0958152,34,331,1.2401,6250
1779848280.6372285,36,324,1.2157,6852
1779848281.1688027,34,327,1.2051,6250
1779848281.7028022,36,328,1.2450,6852
1779848282.2301497,34,331,1.2374,6250
1779848282.7653155,36,325,1.2173,6852
1779848283.3037488,34,332,1.2904,6250
1779848283.8433259,36,332,1.2444,6852
1779848284.3757708,34,336,1.2899,6250
1779848284.9156835,36,328,1.2437,6852
1779848285.4470518,34,327,1.2241,6250
1779848285.9801211,36,324,1.2073,6852
1779848286.5144129,34,334,1.2860,6250
1779848287.0550935,36,328,1.2507,6852
1779848287.5987582,34,329,1.2209,6250
1779848288.1346662,36,330,1.2517,6852
1779848288.6661806,34,327,1.2238,6250
1779848289.2061107,36,372,1.2897,6852
1779848289.7454424,34,514,1.6075,6250
1779848290.280186,36,329,1.2257,6852
1779848290.8193085,34,326,1.2174,6250
1779848291.3614807,36,331,1.2507,6852
1779848291.8982282,34,328,1.2215,6250
1779848292.4356186,36,327,1.1997,6852
1779848292.9702249,34,329,1.2536,6250
1779848293.5019422,36,336,1.2214,6852
1779848294.0403733,34,327,1.2184,6250
1779848294.581274,36,330,1.2335,6852
1779848295.1187909,35,331,1.2156,6852
1779848295.6607075,35,326,1.2174,6250
1779848296.1966677,36,327,1.1816,6852
1779848296.736472,34,329,1.2836,6250
1779848297.263223,36,329,1.2204,6852
1779848297.7996452,34,323,1.1963,6250
1779848298.3345356,36,330,1.2575,6852
1779848298.8726904,34,326,1.2109,6250
1779848299.4089382,36,331,1.2203,6852
1779848299.9522216,34,327,1.2448,6250
1779848300.4900172,36,377,1.3518,6852
1779848301.023679,34,344,1.2526,6250
1779848301.562356,36,330,1.2252,6852
1779848302.0940452,35,329,1.2294,6852
1779848302.634313,35,328,1.2507,6250
1779848303.1635869,36,327,1.1876,6852
1779848303.7070503,34,325,1.2122,6250
1779848304.2439358,36,330,1.2551,6852
1779848304.7808826,34,325,1.2173,6250
1779848305.3177056,36,329,1.2460,6852
1779848305.852871,34,334,1.2529,6250
1779848306.3935616,36,326,1.2146,6852
1779848306.9310408,34,326,1.2174,6250
1779848307.4686444,36,332,1.3025,6852
1779848307.9997709,34,331,1.2228,6250
1779848308.5427248,36,343,1.3484,6852
1779848309.0821857,34,331,1.2582,6250
1779848309.621292,36,325,1.1995,6852
1779848310.1530936,34,328,1.2337,6250
1779848310.6973875,36,328,1.2426,6852
1779848311.2378345,34,330,1.2621,6250
1779848311.7799535,36,325,1.2110,6852
1779848312.3195884,34,330,1.2469,6250
1779848312.8531454,36,328,1.2271,6852
1779848313.3942485,34,341,1.2602,6250
1779848313.930447,36,544,1.6001,6852
1779848314.4691744,34,330,1.2369,6250
1779848315.0101082,36,329,1.2187,6852
1779848315.551652,34,332,1.2543,6250
1779848316.0965066,36,327,1.2194,6852
1779848316.6389139,34,324,1.2141,6250
